MA,RSI,MACD,WILLR,KDJ,Gross Profit,Gross Loss,Profit Factor,Count
10,20,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,10,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,10,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
20,10,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
20,10,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,5,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,5,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,5,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
20,10,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,10,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,20,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
10,20,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,10,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,5,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,5,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,20,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,5,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,20,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,20,"(48,104,9)",10,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,10,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,10,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
20,5,"(48,104,9)",20,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
20,5,"(48,104,9)",5,"(18,3,3)",493.3344244519209,158.58147819833516,3.1109208342409063,13
5,20,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,5,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,5,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,5,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,5,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,20,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,20,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,20,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,20,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,10,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,10,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,10,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,5,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,10,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,5,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,20,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,10,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,5,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,20,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
5,5,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,20,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,5,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,20,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,10,"(24,52,9)",10,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,10,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,10,"(24,52,9)",5,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
20,10,"(24,52,9)",20,"(18,3,3)",426.450188673947,139.0787407880403,3.0662499980774807,16
10,20,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,10,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,10,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,5,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,10,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,5,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,10,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,5,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,5,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,20,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,5,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,20,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,20,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,10,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,5,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,10,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,10,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,10,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,5,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,5,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,20,"(12,26,9)",10,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,20,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
20,20,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,20,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,20,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,5,"(12,26,9)",5,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
10,10,"(12,26,9)",20,"(36,3,3)",309.0510248537669,101.4704935430114,3.045723087202351,10
5,10,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,5,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,5,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,20,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,20,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,20,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,5,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,5,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,10,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,10,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,5,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
5,5,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,20,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,10,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,20,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,20,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,5,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,5,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,10,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,10,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
20,20,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,10,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,20,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,5,"(24,52,9)",10,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,20,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,10,"(24,52,9)",20,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,10,"(24,52,9)",5,"(9,3,3)",488.6780089416752,170.1034034201628,2.872829109330748,19
10,10,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,10,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,20,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,20,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,5,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,20,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,20,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,20,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,10,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,5,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,5,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,5,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,10,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
10,20,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,10,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,10,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,10,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,5,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,5,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,20,"(12,26,9)",5,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,20,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,20,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,5,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,10,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,10,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,5,"(12,26,9)",10,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
20,5,"(12,26,9)",20,"(18,3,3)",440.7358132939351,155.0248113783424,2.843001770976563,19
5,20,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,20,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,10,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,10,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,5,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,5,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,20,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,20,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,5,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,5,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,10,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,10,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,10,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,10,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,5,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,20,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,20,"(48,104,9)",20,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,20,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,5,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
10,20,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,10,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,10,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,5,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,5,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,10,"(48,104,9)",5,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
5,20,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,5,"(48,104,9)",10,"(9,3,3)",423.6116621552642,150.10120319833516,2.8221736610300714,14
20,10,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,10,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,5,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,10,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,20,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,10,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,10,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,5,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,5,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,20,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
10,20,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,10,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,10,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,5,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,5,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,20,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,20,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,20,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
20,5,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,10,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,20,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,20,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,10,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,20,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,5,"(12,26,9)",5,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,5,"(12,26,9)",10,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
5,5,"(12,26,9)",20,"(9,3,3)",513.7232500981822,271.11401998006625,1.8948605097440328,25
