Date,Open,High,Low,Close,Volume
2023-05-02,485.1024169921875,486.0706852895771,480.74520965393435,484.13414869479794,15325791
2023-05-03,480.2611083984375,482.19764512585056,479.292840034731,480.2611083984375,11369311
2023-05-04,482.1976318359375,483.65003434146746,480.26109516189763,481.22936349891756,13140291
2023-05-05,484.1341552734375,486.07069189453125,482.6817528076172,484.1341552734375,7488897
2023-05-08,488.0072326660156,492.8485742599245,486.07069602845206,492.8485742599245,11243634
2023-05-09,493.8168029785156,493.8168029785156,488.9754617728439,490.9119982551126,16197743
2023-05-10,487.0389709472656,491.88031260678116,484.13416595155627,491.88031260678116,18859212
2023-05-11,483.1658935546875,489.9437718209857,482.68175939280906,489.9437718209857,13382927
2023-05-12,480.2611083984375,484.1341818532636,479.292840034731,480.2611083984375,18465362
2023-05-15,479.7769470214844,483.6500202567738,478.80867871266196,481.2293494847179,13315766
2023-05-16,488.9754943847656,491.8802993019028,484.13415285620357,487.0389577733408,21140315
2023-05-17,502.53125,504.4677866088632,489.9437620423892,491.8802986512524,41406763
2023-05-18,513.1821899414062,518.9917996388562,509.309116809773,516.0869947901311,43096277
2023-05-19,515.1187133789062,518.0235181535993,512.2139086042132,518.0235181535993,32099068
2023-05-22,514.1505126953125,516.0870494662929,512.213975924332,515.1187810808027,17208135
2023-05-23,513.1821899414062,514.1504582243145,508.3408485268647,513.1821899414062,19588873
2023-05-24,508.3408508300781,511.2456556919643,507.37258254278277,510.2773874046689,19086681
2023-05-25,525.7697143554688,527.7062510565938,519.9601042520934,524.8014460049062,63827245
2023-05-26,548.0399169921875,549.9764538013471,545.1351117784479,549.9764538013471,95808471
2023-05-29,549.9764404296875,555.7860507159166,546.1033669055348,555.7860507159166,54657853
2023-05-30,548.0399169921875,549.9764538013471,545.1351117784479,548.0399169921875,40136130
2023-05-31,540.293701171875,544.1667742985551,533.5158232001849,542.230237735215,81176782
2023-06-01,533.515869140625,536.4206742357645,532.5476007755785,532.5476007755785,24477529
2023-06-02,544.1668701171875,546.1034070215192,539.3255278563585,541.26206476069,30206141
2023-06-05,537.388916015625,542.2302576013514,537.388916015625,542.2302576013514,16827391
2023-06-06,542.2302856445312,544.166822378976,535.4524070739745,536.420675441197,20228086
2023-06-07,549.9764404296875,549.9764404296875,542.230293381382,543.1985617624202,27604813
2023-06-08,541.2620239257812,549.9764393378242,537.3889504093177,544.166829063129,23080195
2023-06-09,547.0716552734375,548.0399236898506,543.1985816077848,543.1985816077848,19091713
2023-06-12,555.7860107421875,555.7860107421875,552.8812058079949,555.7860107421875,26392389
2023-06-13,574.1832275390625,575.1514960509328,570.3101534915814,574.1832275390625,56174363
2023-06-14,571.2783203125,572.2465886520127,568.3735152939619,571.2783203125,23583314
2023-06-15,574.9261474609375,576.871752020873,571.0349383410665,573.9533451809698,27392154
2023-06-16,572.9805297851562,573.953332042856,568.1165184966575,573.953332042856,38128802
2023-06-19,567.1437377929688,569.08934238231,566.1709354982981,567.1437377929688,14346885
2023-06-20,567.1437377929688,569.08934238231,563.2525286142862,563.2525286142862,16221413
2023-06-21,565.1981811523438,569.0893906611378,562.2797740207482,566.1709835295422,21703937
2023-06-26,558.3885498046875,562.279759210992,558.3885498046875,560.3341545078397,27142262
2023-06-27,556.44287109375,559.3612777603256,553.5244644271744,554.4972666493662,21501718
2023-06-28,558.3885498046875,563.2525615625681,555.4701427499591,563.2525615625681,18175426
2023-06-29,557.4157104492188,564.225326458197,554.4973035882281,562.2797218842031,16937929
2023-06-30,560.3341674804688,560.3341674804688,552.5517484876844,554.4973532358805,22654976
2023-07-03,563.2525634765625,564.2253658314444,560.3341564119171,562.2797611216807,14785585
2023-07-04,569.0892944335938,569.0892944335938,564.2252833700587,569.0892944335938,17219541
2023-07-05,566.1708984375,572.9805140544458,563.2524917445232,572.9805140544458,14913592
2023-07-06,549.63330078125,558.3885215016593,549.63330078125,557.4157191993916,28564891
2023-07-07,549.63330078125,556.442916897124,547.6876961767147,549.63330078125,18796190
2023-07-10,549.63330078125,557.4157191993916,549.63330078125,551.5789053857854,18454982
2023-07-11,561.306884765625,561.306884765625,554.4972691792136,558.3884780857344,17850636
2023-07-12,562.27978515625,562.27978515625,556.4429707774655,558.3885755703936,15588228
2023-07-13,569.0892944335938,573.9533054971288,569.0892944335938,571.0348988590077,25442137
2023-07-14,574.9261474609375,574.9261474609375,571.0349383410665,572.9805429010021,23121873
2023-07-17,574.9261474609375,574.9261474609375,571.0349383410665,572.0077406210343,13807834
2023-07-18,565.1981811523438,572.0077977927334,564.2253787751453,571.0349954155349,20932006
2023-07-19,565.1981811523438,571.0349954155349,563.2525763979467,568.1165882839393,22499123
2023-07-20,563.2525634765625,568.1165752509716,562.2797611216807,564.2253658314444,15108109
2023-07-21,544.7693481445312,547.6877553667341,541.8509409223284,544.7693481445312,46711021
2023-07-24,542.8237915039062,547.6878039725792,541.8509890101717,541.8509890101717,25268835
2023-07-25,553.5244750976562,553.5244750976562,545.7420571700969,545.7420571700969,19590349
2023-07-26,550.6061401367188,555.4701519753824,547.6877330335207,553.524547239917,13314305
2023-07-27,553.5244750976562,554.4972773386012,550.6060683748215,554.4972773386012,12200358
2023-07-28,551.578857421875,557.4156707279266,549.6332529865244,553.5244618572256,18540078
2023-07-31,549.63330078125,559.361323803927,544.7692892699115,559.361323803927,24208467
2023-08-01,551.578857421875,552.5516596395503,548.6604507688492,549.6332529865244,16259643
2023-08-02,545.7421264648438,553.5245453805635,542.8237193714489,551.5789406516335,25583234
2023-08-04,538.932373046875,544.7691857513538,536.9867688120487,540.8779772817012,26279173
2023-08-07,542.8237915039062,545.74219898511,540.878186516437,542.8237915039062,14369551
2023-08-08,536.98681640625,542.823629628057,536.0140142026155,542.823629628057,19010690
2023-08-09,538.932373046875,541.8507793991143,535.0411645772224,535.0411645772224,14389090
2023-08-10,536.0140991210938,538.9325061943483,535.0412967633422,536.9869014788453,17892615
2023-08-11,531.1500854492188,542.8237137008499,531.1500854492188,540.8781089922447,17608427
2023-08-14,526.2860717773438,528.2316764789235,522.3948623741841,525.3132694265538,20939030
2023-08-15,527.2587890625,530.1771956440268,525.3131846748155,528.2315912563423,14066307
2023-08-16,527.2587890625,528.2315912563423,521.4219758994465,526.2859868686578,28269840
2023-08-17,529.2044067382812,531.150011174819,522.3947912103989,525.3131978652057,22843138
2023-08-18,524.3404541015625,529.2044657351577,524.3404541015625,525.3132564282815,17592345
2023-08-21,522.3948364257812,529.2044525430633,519.4764295183746,529.2044525430633,16633821
2023-08-22,526.2860717773438,529.2044788297135,523.367664724974,529.2044788297135,14594304
2023-08-23,536.98681640625,536.98681640625,529.2043987771739,531.1500031844429,20636332
2023-08-24,548.6605834960938,548.6605834960938,542.8237687780502,547.6877810430865,23280827
2023-08-25,531.1500854492188,536.0140972207317,531.1500854492188,534.0684925121266,24144537
2023-08-28,534.0684204101562,537.9596293020335,532.1228159642176,532.1228159642176,8991985
2023-08-29,536.98681640625,537.9596186098845,531.1500031844429,536.0140142026155,10516678
2023-08-30,539.9052734375,544.7692849099099,538.932471143018,542.823680320946,15117416
2023-08-31,534.0684204101562,540.8780359709415,533.0956181871869,537.9596293020335,40431378
2023-09-01,533.0956420898438,537.9596534227802,528.2316307569072,528.2316307569072,13669766
2023-09-04,541.8508911132812,541.8508911132812,534.0684725694639,534.0684725694639,9531157
2023-09-05,536.98681640625,539.9052230171535,535.041211998981,537.9596186098845,12220686
2023-09-06,535.041259765625,540.8780735085227,535.041259765625,540.8780735085227,14067008
2023-09-07,527.2587890625,533.0956022255535,527.2587890625,531.149997837869,20717005
2023-09-08,524.3404541015625,525.3132564282815,520.4492447946864,520.4492447946864,15283568
2023-09-11,521.4219970703125,525.313206003673,521.4219970703125,524.340403770333,14631968
2023-09-12,529.2044067382812,530.1772089565501,521.4219889921301,521.4219889921301,16028336
2023-09-13,526.2860717773438,533.0956882328732,526.2860717773438,530.1772811805034,16191392
2023-09-14,538.0247802734375,538.0247802734375,531.1771921608665,532.1554190340909,17144287
2023-09-15,545.8504638671875,545.8504638671875,535.0899708518846,537.0464241273942,42517441
2023-09-18,528.2424926757812,537.0465342203776,528.2424926757812,536.0683073820891,36684692
2023-09-19,526.2860717773438,531.1772062734157,526.2860717773438,527.2642986765582,18901683
2023-09-20,523.351318359375,526.2859986492407,523.351318359375,524.3295451226636,24635567
2023-09-21,515.5254516601562,519.4383583141233,514.5472249966645,518.4601316506315,32012694
2023-09-22,510.63433837890625,513.5690184845322,510.63433837890625,511.61256508078156,29049309
2023-09-25,513.5690307617188,517.4819376627604,510.6343505859375,510.6343505859375,17116402
2023-09-26,507.69970703125,512.5908410103565,507.69970703125,509.65616062289257,26392692
2023-09-27,510.63433837890625,511.61256508078156,504.7649781676545,505.7432048695298,16846401
2023-09-28,511.61260986328125,513.5690634382843,508.67792950077677,511.61260986328125,19733331
2023-10-02,521.3949584960938,522.3731854351108,516.5038238010085,518.4602776790426,25427911
2023-10-03,517.4819946289062,521.3949019606938,516.5037677959593,516.5037677959593,14490129
2023-10-04,508.6779479980469,511.6126284672664,507.6997211749737,509.6561748211201,28358964
2023-10-05,516.5037841796875,517.4820110436642,511.6126498598041,511.6126498598041,24945684
2023-10-06,520.4166870117188,521.3949138670039,517.4820064458631,518.4602333011484,15336587
2023-10-11,532.1553955078125,532.1553955078125,528.242488187902,530.1989418478573,46639969
2023-10-12,538.0247802734375,538.0247802734375,532.1554190340909,533.1336459073153,34161176
2023-10-13,540.9594116210938,541.9376384052186,536.068277700469,538.0247312687189,31123496
2023-10-16,533.1336059570312,535.0900595568736,530.1989255572678,534.1118327569524,19875676
2023-10-17,539.0029907226562,539.981217566073,536.0683101924059,538.0247638792395,18364998
2023-10-18,528.2424926757812,537.0465342203776,528.2424926757812,537.0465342203776,26418940
2023-10-19,534.1117553710938,536.0682086874714,528.2423954219609,528.2423954219609,22881262
2023-10-20,543.8941040039062,543.8941040039062,534.111835946282,537.0465163635693,45984177
2023-10-23,532.1553955078125,540.9594369776108,531.1771686778349,539.9812101476333,22747367
2023-10-24,532.1553955078125,534.1118491677677,528.242488187902,531.1771686778349,15007814
2023-10-25,532.1553955078125,539.0029833176557,532.1553955078125,532.1553955078125,16526355
2023-10-26,519.4384155273438,523.3513226122955,518.4601887561058,518.4601887561058,28188348
2023-10-27,521.3949584960938,524.329639313145,520.4167315570767,522.3731854351108,15679643
2023-10-30,520.4166870117188,522.3731407222891,516.503779590578,519.4384601564335,21404842
2023-10-31,517.4819946289062,523.3513556265876,515.5255409630124,523.3513556265876,25667058
2023-11-01,516.5037841796875,521.394918499571,515.5255573157108,521.394918499571,13603347
2023-11-02,535.0900268554688,535.0900268554688,523.3513059738132,524.3295327139512,29401438
2023-11-03,537.0465698242188,537.0465698242188,533.1336622116561,535.0901160179374,15426176
2023-11-06,538.0247802734375,543.8941415127841,538.0247802734375,540.9594608931108,29215201
2023-11-07,542.9159545898438,542.9159545898438,538.0248198638091,539.9812737542229,14777790
2023-11-08,543.8941040039062,544.8723308096686,538.0247431693317,538.0247431693317,15314834
2023-11-09,544.872314453125,544.872314453125,539.002953794743,539.002953794743,13165684
2023-11-10,544.872314453125,544.872314453125,541.937634123934,542.915860900331,12994933
2023-11-13,558.5675659179688,567.3716081128229,558.5675659179688,566.3933812022835,43866014
2023-11-14,559.5457763671875,563.4586838942307,558.5675494854266,563.4586838942307,21568576
2023-11-15,568.3497314453125,570.3061849098402,562.4803710517292,570.3061849098402,50305088
2023-11-16,570.3062133789062,570.3062133789062,565.4150794734268,568.3497598167145,28291435
2023-11-17,567.3714599609375,570.3061399262527,566.3932333058325,566.3932333058325,22031704
2023-11-20,564.4368896484375,566.3933433387267,562.4804359581483,563.4586628032929,22010114
2023-11-21,572.2626953125,572.2626953125,568.349787994124,569.3280148237179,35921706
2023-11-22,564.4368896484375,566.3933433387267,561.5022091130037,563.4586628032929,21969125
2023-11-23,565.4151000976562,565.4151000976562,561.5021928305445,561.5021928305445,14486134
2023-11-24,562.4803466796875,565.4150267493206,561.5021199898098,564.4368000594429,10058969
2023-11-27,555.6328125,564.4368535431338,555.6328125,560.5239464128521,18528520
2023-11-28,562.4803466796875,563.4585733695652,552.6980797809103,552.6980797809103,26343906
2023-11-29,561.502197265625,566.3933313881479,557.5892899676068,565.4151045636434,24868842
2023-11-30,564.4368896484375,564.4368896484375,557.5893017324253,563.4586628032929,47192647
2023-12-01,566.393310546875,566.393310546875,560.5239498158193,560.5239498158193,28051165
2023-12-04,561.502197265625,569.3280118616616,558.5675167921113,569.3280118616616,26847171
2023-12-05,557.5892944335938,559.5457480982731,554.6546139365748,558.5675212659334,22229723
2023-12-06,557.5892944335938,562.480428595292,555.6328407689144,555.6328407689144,21518089
2023-12-07,553.6764526367188,560.5240412735686,553.6764526367188,557.5893604292044,20840397
2023-12-08,557.5892944335938,564.4368822599712,557.5892944335938,561.5022017629523,33507214
2023-12-11,561.502197265625,562.4804240901296,557.5892899676068,559.5457436166158,27378610
2023-12-12,565.4151000976562,568.3497805479901,562.4804196473224,567.3715537312122,29403010
2023-12-13,564.4368896484375,566.3933433387267,563.4586628032929,563.4586628032929,22977731
2023-12-14,572.3035888671875,572.3035888671875,569.3535703678721,571.3202493674157,39409958
2023-12-15,575.2536010742188,576.2369405632345,570.3369036291399,575.2536010742188,54323262
2023-12-18,575.2536010742188,575.2536010742188,567.3868851620927,569.3535641401241,26122277
2023-12-19,575.2536010742188,578.203619541266,570.3369036291399,578.203619541266,28254292
2023-12-20,575.2536010742188,577.2202800522502,573.2869220961873,577.2202800522502,38121456
2023-12-21,567.3868408203125,569.3535196446463,565.4201619959787,567.3868408203125,24923414
2023-12-22,572.3035888671875,572.3035888671875,569.3535703678721,572.3035888671875,18690214
2023-12-25,571.3202514648438,575.253609478371,570.3369119614619,572.3035909682255,9548143
2023-12-26,576.2369995117188,576.2369995117188,572.303641153277,573.2869807428874,16094308
2023-12-27,582.136962890625,582.136962890625,576.2369261045714,577.2202655689136,33401336
2023-12-28,583.120361328125,583.120361328125,579.1870030729606,582.1370217643339,25514849
2023-12-29,583.120361328125,583.120361328125,579.1870030729606,579.1870030729606,18416318
2024-01-02,583.120361328125,583.120361328125,579.1870030729606,580.1703426367517,26059058
2024-01-03,568.3702392578125,575.2536158578206,566.4035602292388,574.2702763435337,37106763
2024-01-04,570.3368530273438,571.3201924291151,567.3868348220299,570.3368530273438,15309129
2024-01-05,566.403564453125,570.3369225396051,564.436885409885,568.370243496365,18158971
2024-01-08,573.2869262695312,575.2536052618796,569.3535682848346,572.3035867733571,17761275
2024-01-09,576.2369995117188,579.1870182805501,573.2869807428874,578.2036786909397,22501510
2024-01-10,574.2702026367188,576.2368814128719,570.3368450844124,571.320184472489,13037716
2024-01-11,576.2369995117188,579.1870182805501,573.2869807428874,576.2369995117188,23997409
2024-01-12,574.2702026367188,578.203560189025,571.320184472489,571.320184472489,16496053
2024-01-15,576.2369995117188,580.1703578701605,575.2536599221083,580.1703578701605,21143076
2024-01-16,570.3368530273438,578.203568241514,569.3535136255724,571.3201924291151,27223860
2024-01-17,571.3202514648438,574.2702699749892,568.3702329546983,573.2869304716074,42592335
2024-01-18,578.20361328125,579.1869527596194,575.2535948461416,576.236934324511,27209996
2024-01-19,615.5704956054688,616.5538350553177,603.7704222072808,614.5871561556197,161106401
2024-01-22,615.5704956054688,622.4538717544117,612.6204772559217,622.4538717544117,65168775
2024-01-23,617.5372314453125,618.5205709858305,611.6371942022045,618.5205709858305,41072439
2024-01-24,616.5538330078125,619.5038513475628,613.6038146680622,617.5371724543959,26635005
2024-01-25,631.303955078125,631.303955078125,622.4538996331046,624.4205786208869,52243347
2024-01-26,633.2705688476562,635.2372476328974,628.3538718845533,633.2705688476562,41153025
2024-01-29,637.2039794921875,637.2039794921875,633.2706215940876,635.2373005431375,27825490
2024-01-30,631.303955078125,636.2206525475808,631.303955078125,631.303955078125,36161825
2024-01-31,617.5372314453125,626.3872873099746,615.5705523642765,623.4372686884205,41277950
2024-02-01,617.5372314453125,617.5372314453125,608.6871755806504,614.5872128237585,44946369
2024-02-02,624.420654296875,624.420654296875,617.5372770054133,622.4539750707431,26334815
2024-02-05,635.2373046875,636.2206441684403,627.3705888399768,634.2539652065595,44017740
2024-02-15,685.3876342773438,697.1877083251603,681.4542762614049,697.1877083251603,112945296
2024-02-16,671.6209106445312,687.354343397551,671.6209106445312,685.3876643034235,44232811
2024-02-19,666.7042236328125,670.6375818843335,662.7708653812914,662.7708653812914,34408673
2024-02-20,675.5542602539062,676.5375997884826,663.7541858389909,663.7541858389909,30166461
2024-02-21,669.6541748046875,671.6208537321609,666.7041564134774,666.7041564134774,30564485
2024-02-22,680.4708862304688,683.4209045233754,673.5875102136865,683.4209045233754,33145643
2024-02-23,685.3876342773438,691.287671301252,684.4042947733591,689.3209922932826,46448923
2024-02-26,686.3710327148438,688.3377118916771,683.4210139495937,688.3377118916771,28798079
2024-02-27,686.3710327148438,689.3210514800937,679.487655595927,688.3377118916771,33006829
2024-02-29,678.5042724609375,686.3709886633832,676.5375934103262,679.4876119862432,54368302
2024-03-01,677.5209350585938,685.3876512856891,676.5375955302068,685.3876512856891,23390635
2024-03-04,712.921142578125,712.921142578125,699.1543894800647,702.1044080010777,88861397
2024-03-05,717.8378295898438,725.7045455305544,715.8711506046661,722.7545270527878,64403889
2024-03-06,722.7545776367188,725.7045963209503,705.0544655313297,706.0378050927402,43687122
2024-03-07,747.3380126953125,756.1880681088096,741.4379757529811,742.4213152433696,71817344
2024-03-08,770.9381103515625,782.7381834691885,759.1380372339365,781.7548440427197,87139744
2024-03-11,753.2380981445312,765.0381727890931,748.3214003759638,755.2047772519581,64759810
2024-03-12,757.17138671875,758.1547261820211,741.4379553064123,744.3879736962257,58110339
2024-03-13,766.021484375,771.9215214818678,764.0548053393775,771.9215214818678,36754557
2024-03-14,770.9381103515625,771.9214497780314,757.1713583809989,766.0214132192184,42010806
2024-03-15,740.4546508789062,764.0547991140905,740.4546508789062,758.1547620552944,73316437
2024-03-18,754.7794189453125,755.7673501219425,744.9001071790126,744.9001071790126,43589856
2024-03-19,752.8035888671875,755.767382524145,745.8880703342868,748.8518639912443,30152375
2024-03-20,748.8518676757812,759.7191111380947,742.9242803327012,754.7794550188613,41280325
2024-03-21,774.5380249023438,774.5380249023438,762.6828510517977,763.6707822060098,46026103
2024-03-22,775.5260009765625,779.4777258223029,765.6466888622114,778.4897946108678,30660820
2024-03-25,770.5863037109375,778.4897529797677,769.5983725523337,773.5500971867488,19877101
2024-03-26,772.5621948242188,782.4415067784927,766.6346076516544,778.4897819967831,40990702
2024-03-27,769.598388671875,775.5259757476532,769.598388671875,775.5259757476532,18794479
2024-03-28,759.7191162109375,766.634634824041,758.7311849804942,764.6587723631543,27190918
2024-03-29,766.6345825195312,767.6225136825719,758.7311332152062,759.7190643782469,9802000
2024-04-01,760.70703125,773.5501369724026,759.7191000405844,773.5501369724026,21041261
2024-04-02,780.4656372070312,780.4656372070312,773.5501189026652,774.5380500890031,37974481
2024-04-03,770.5863037109375,775.5259595039563,768.61044139373,773.5500971867488,30890544
2024-04-08,773.5501098632812,782.4414904364223,773.5501098632812,779.477696912042,32202226
2024-04-09,809.1156616210938,810.1035928318643,782.4415189302885,785.4053125626001,56857731
2024-04-10,805.1639404296875,809.1156652906922,800.2242843534318,805.1639404296875,27480849
2024-04-11,810.1035766601562,810.1035766601562,801.2121959407156,801.2121959407156,25200651
2024-04-12,808.127685546875,816.0311347942771,807.1397543909497,813.0673413265014,31508936
2024-04-15,796.2725219726562,802.2001089848596,793.3087284665546,794.2966596352551,38913470
2024-04-16,778.48974609375,793.3087133417274,775.5259526441545,792.3207821918622,49508969
2024-04-17,794.2966918945312,798.2484167298275,783.4294485974667,788.369104641587,34472074
2024-04-18,794.2966918945312,800.2242791474755,782.4415173886428,786.3932422239388,43598591
2024-04-19,740.9484252929688,760.7070499674479,736.9967003580729,759.7191187337239,130968654
2024-04-22,733.044921875,747.863889298349,731.0690595518868,731.0690595518868,46540798
2024-04-23,744.900146484375,751.8156650856888,742.9242840268568,751.8156650856888,30423647
2024-04-24,773.5501098632812,775.5259722128682,759.7190734161727,760.7070045909662,39457128
2024-04-25,756.7553100585938,764.6587597719994,755.767378844418,760.7070349152966,28534926
2024-04-26,772.5621948242188,779.4777131922104,772.5621948242188,778.4897819967831,32571247
2024-04-29,785.4052734375,785.4052734375,777.5018241450472,780.465617629717,26765837
2024-04-30,780.4656372070312,792.3208114430875,780.4656372070312,787.3811555113973,39051972
2024-05-02,762.682861328125,779.4776911760241,762.682861328125,779.4776911760241,40527228
2024-05-03,770.5863037109375,778.4897529797677,763.6707856007112,778.4897529797677,29901556
2024-05-06,776.513916015625,783.429434351642,776.513916015625,781.4535719699229,32599878
2024-05-07,790.3450317382812,790.3450317382812,782.4415814208985,787.3812378692627,33890214
2024-05-08,792.32080078125,792.32080078125,782.4414890508104,784.4173513968984,21757193
2024-05-09,786.3932495117188,792.320836819596,786.3932495117188,788.3691119476779,21923999
2024-05-10,792.32080078125,797.2604566464697,788.3690760890742,793.308731954294,25101318
2024-05-13,809.1156616210938,815.0432488857172,808.1277304103231,813.067386464176,34812619
2024-05-14,815.043212890625,815.043212890625,801.2121765506629,806.1518323863636,28691846
2024-05-15,828.8743286132812,833.8139849220613,826.8984660897693,827.8863973515253,39467772
2024-05-16,830.8501586914062,845.6691270390531,826.8984337987004,841.7174021463474,43927195
2024-05-17,824.9225463867188,837.7656518993263,823.9346151934412,837.7656518993263,26207289
2024-05-20,824.9225463867188,827.8863399665512,812.0794408741111,823.9346151934412,28808661
2024-05-21,830.8501586914062,830.8501586914062,819.9829152364651,819.9829152364651,19705349
