Date,Open,High,Low,Close,Volume
2025-02-27,32.18000030517578,32.189998626708984,32.060001373291016,32.150001525878906,1957000
2025-03-03,32.25,32.25,32.09000015258789,32.16999816894531,1042000
2025-03-04,31.780000686645508,31.899999618530273,31.719999313354492,31.899999618530273,3650000
2025-03-05,31.459999084472656,31.510000228881836,31.3700008392334,31.510000228881836,4129000
2025-03-06,31.59000015258789,31.59000015258789,31.510000228881836,31.579999923706055,827000
2025-03-07,31.079999923706055,31.200000762939453,31.059999465942383,31.200000762939453,2741000
